rxn,P0.05,P0.11,P0.16,P0.22,P0.30,C0.05,C0.11,C0.16,C0.22,C0.30,N0.05,N0.11,N0.16,N0.22,N0.30,L0.05,L0.11,L0.16,L0.22,L0.30,U0.05,U0.11,U0.16,U0.22,U0.30
GAPD,-0.008575017823926738,-0.3968468616366663,-0.5191589767372596,-0.8965353990527914,-0.8738923807548183,-1.33768921152122,-1.4411565555032098,-1.7519446746579035,-1.7153846043249599,-1.8165322496205296,-1.1817033525844869,-1.1621778499483324,-1.1734741421331203,-1.146703424213747,-0.9299544584927982,-1.3191692692045167,-0.9325444450204344,-0.9725846613590432,-0.8999246715810737,-1.0429380669710484,-0.6979736851789472,-0.9887858656815369,-1.3556236162528446,-1.0134415957744851,-1.0186426665513648
GHMT2r,0.149421099094579,0.0814207466255477,0.363814967639279,0.470160541183901,1.26365926183971,-0.36930120902966795,0.0563470756973837,-0.00145740017854858,0.15357514062673497,0.23730852884838802,-0.17461310246042497,0.14996986637147,0.187083319308392,0.627853226310808,1.0513119032604399,0.543881800200101,0.8718572585308391,1.0973738296912,1.0831161023336702,1.39786118505306,-0.581816369675474,0.487533248768478,0.606323812593668,0.7784020629898349,0.9399051159090659
GLCt1,-0.1420781854106445,0.43652732045570575,1.3922354291139103,0.4594705545489925,0.8819463803894655,2.5707772732977103,2.0821658960861003,2.9489621820964067,1.9037937490888457,2.1505066603972884,0.23049948645892784,1.104420102633734,1.13722364118335,2.3028328304481174,0.9385709662010742,2.660926599504426,0.9325905914950204,1.1375286161083125,1.505984853806245,1.6713389145824344,1.6715281700351252,1.4306680236565124,1.8541594914760848,0.8712791248155562,1.0601005383652624
GLNS,0.1972404214148,0.264289701517725,0.4176197057246421,0.825883987282093,1.4175966425271898,-0.8309434022777141,-0.113682184029933,-0.524719702796035,0.00250352580801613,0.6465717447653629,1.64149538395228,1.73205678343748,1.7141824870121798,1.99845272177526,1.86839929171517,0.108147798891526,0.9550165030688779,0.7341788261440321,0.8683038934544108,1.13286487066401,1.32398756264486,1.5727875738733998,1.09693197606121,1.29622505135749,1.1139693082528002
GLU5K,-2.47734833301869,-1.09717465070112,-1.08861880607342,-2.27455330575631,-1.30685317813821,-5.61560450633338,-1.9421489280033502,-1.4383677488934499,-1.4856121739105501,-1.8718384318937098,-4.61068550008198,-1.81801059827691,-2.32245734701508,-0.414770282280469,-2.2381591272808103,-1.05911518221426,-1.04976820182709,-0.86165774475389,-1.1683162221985801,-0.43903587932342797,-2.2240704949872403,-1.7939458333655398,-1.50858772238633,-0.601444313405378,-1.10676762180498
GLUDy,0.3012475519239365,1.55394645981989,1.2546529995510052,1.992150282743755,2.33687240514667,1.6920339933886799,2.453924775382005,1.46336521749593,2.4297071481420947,2.9188796335533747,1.8161384181187252,2.101368079621365,2.30579343385676,3.18417152664691,3.220951599062265,2.25209761214772,2.3578184448794453,2.2877681357377,2.697977451890235,2.53267844265774,2.8400142292562447,2.854473362573625,2.53333634363768,2.7688659091062653,2.715413664577445
GLUDym,0.3012475519239365,1.55394645981989,1.2546529995510052,1.992150282743755,2.33687240514667,1.6920339933886799,2.453924775382005,1.46336521749593,2.4297071481420947,2.9188796335533747,1.8161384181187252,2.101368079621365,2.30579343385676,3.18417152664691,3.220951599062265,2.25209761214772,2.3578184448794453,2.2877681357377,2.697977451890235,2.53267844265774,2.8400142292562447,2.854473362573625,2.53333634363768,2.7688659091062653,2.715413664577445
GLUSxm,0.0877383420269898,0.16380653760103,0.180472095373744,0.11336238914785601,0.0658127101192545,-0.7663380376138119,-0.482234372179327,-1.0653322098920301,-1.07160964070353,-0.496110018950495,0.36870756626969603,0.34750767772217,0.648469130719909,0.7693689190222691,0.6597556868982211,-1.04447764077413,-0.515064883038041,-0.939212327587501,-0.8500755143314479,-0.27307031798798603,-1.17490161322289,0.0388741015998321,-0.0436963781194571,0.0911586375540803,0.29485028172244204
GLYK,-2.04503782737338,-1.31093463105062,-1.39601519515353,-2.82687394296061,-2.24194229644598,0.328087703439687,-0.835488842900782,-0.611199804100446,-0.801119603041303,-1.7234009814040903,-0.714511481504172,-0.4578417258248329,-0.995087830797327,-1.4757543004646998,-1.2826642870070801,-0.895812530807631,-1.05961876770309,-1.7667578989731598,-1.0216655542663802,-1.37395385863989,-1.13876845492851,-1.14676999869113,-1.6127233843027198,-1.38670215433193,-0.9882284060504009
GND,0.0638973625089011,0.39561697443953897,0.6450265214817404,0.9988065487111116,0.7445668959445815,0.5150507713921321,0.7829072351999945,0.918960262415098,1.4121641403711802,1.36386148481954,0.1748994197352855,0.3000234222466757,0.46139198104988793,0.510334512795659,0.611618946734052,0.1806874525328453,0.07968113325271799,0.3843729919773573,0.5118204140770365,0.7547351760669729,1.440767256918135,0.8747659854888005,0.6501906418203101,0.7995341880100365,1.0809922042210596
HACNHm,0.0222469043323357,0.14189445151663,0.38416198037088395,0.394291867227325,0.49383498565377004,0.182152303316161,0.6385597718486,0.5188412898222,0.198174987924597,0.419278494946826,0.0347870890452422,0.14711820982790197,0.147542068722286,0.12792469437814902,0.313446071543914,0.732846155833338,0.566327615078722,0.3540057297524871,0.261100730219244,0.30864046008471,-0.11772210365089598,0.292049500111093,0.385447724138534,0.23884533757711499,0.24264298349718802
HEX1,-0.1021755813703276,-0.3836209383705493,-0.5224003710677143,-0.641829989242721,-1.0596396477634713,0.8364436300722934,0.9433820690227268,0.7804705824573553,1.0142371748632464,0.5558379273299227,-0.096919590318225,-0.059009543856572776,-0.14581164885863834,-0.4744915271647837,-0.4923592666235088,-1.2228730000196923,-0.9743617509886056,-1.133193670390113,-0.9934781550846852,-1.004703978098068,-0.29399728998493796,-0.5509453656201914,-1.0040449840943244,-0.9884804152808204,-0.4618354946473653
HICITDm,0.0985654099857501,0.351468250410385,0.514228504858579,0.7211749592890699,0.9407039117258571,1.0511689809559,1.20822270767533,1.1439819998333798,1.06347312533427,0.9634764369215452,0.2236740462992,0.182557333018642,0.22395702587016,0.45867231212017295,0.561633010723828,0.728344394730624,0.587252293502183,0.8042813709632101,0.807001237793338,0.9263131732355021,0.0960373590562974,0.35913790876462603,0.639267871807943,0.5953337387408871,0.502806502870911
HISTD,-0.0033487683387078302,-0.106033297228039,-0.0704008200390674,0.132384714634676,0.211764072514843,-1.18910503394297,-0.9078950337838879,-0.81016190628529,-0.473002466249408,-0.438013617550866,-1.06686251574624,-0.665009910237221,-0.467984773951281,-0.25931093584071496,-0.00310710347829519,1.30102206584021,1.01245809980508,1.02296289183582,0.603857958320933,0.132555309384187,-0.395325945095134,0.35625775676125104,0.559982105406317,0.19085898618550698,-0.13311692504407802
HSDyi,0.0375157701830204,0.128087566685571,0.17439157789655899,0.134601319661498,0.12094343969007698,-0.0729957065299332,-0.0276455024123529,0.0796664936098739,-0.052542079910884006,0.0310752775359471,-0.0726415498605016,0.21883739319373102,0.262245641290893,0.3734247774603479,0.398745026469694,0.22793650033034102,0.242229274364165,0.30108915801710306,0.32984361018502506,0.36991279420804607,0.45728830316355695,0.331158179853644,0.33893680663921505,0.41295759456809106,0.496278683087832
HSK,-0.43611471056540996,0.8776489893066709,1.1905888384856202,0.44937541027653205,1.1790422145963702,1.48845678637302,2.09281289324431,2.62671838948586,1.6329644704411497,1.64276876821112,2.10545176741267,0.584939889350046,2.50976568464879,0.900686000199535,2.6742745162236603,2.2069180055261897,1.8210251067098502,1.6198912142411297,2.0504038726544,1.83864307143969,2.48351635109562,2.02342866968758,2.95038314381999,3.4577585061057095,2.6572035616729903
HSTPT,0.0324776297018236,0.060571308840058,0.0438798532597224,0.48952675795688205,0.45415841992284606,-0.34239281470705607,-0.326495508860128,-0.5374231262270579,-0.5138880962738279,-0.403130586963448,0.18429064371693202,0.34003251571138005,0.282311837717432,0.35953743347725803,0.274548152285044,1.5809816700688801,1.1931083029092802,1.11941909599402,0.779324769262578,0.33670632960921504,-0.151046406604857,0.313664686090143,0.688937793920134,0.5507300153489639,0.273397045178137
ICDHxm,0.0001254368217053492,-0.0927731214948634,-0.3233940928085085,-0.4425425860047375,-0.2120018633684435,-0.4577697169684675,-0.2462802339314925,0.0800667109278404,0.5684031348193466,0.1647556143924005,-0.5518663527257825,-0.284127885424615,-0.42099132522342697,-0.663611606926791,-0.3112941741665375,0.04011081834489804,0.00666574626822405,0.1508394404373175,0.14476760507077202,0.01211544591303975,0.05311531374594965,0.07949502309650193,0.19783802118388802,0.2725638805127105,0.018290131940312898
ICL,0.0632567382704767,0.212898026780947,0.273019136730703,0.161576725153448,0.17889177924204996,0.57668263781813,0.400932281796979,0.547191310238856,0.141186550156884,0.17219512046429197,0.159616940298063,0.30332833125192704,0.447167857805653,0.451974924515168,0.4639895668384679,0.0353360057804643,0.126478062778432,0.26091966291499497,0.39170755118019396,0.363986145232673,0.528237862436635,0.260672343910695,0.374986579277271,1.18144869195628,0.447917328645617
IG3PS,-0.11472969607905999,-0.19541819908500602,-0.121786913667024,0.189312023813189,0.18979461034812498,-0.14925522309007,-0.102930629433816,-0.132422675255461,-0.344679645775469,-0.20754202638826103,-0.23181060139854898,-0.17160804728409598,0.0786514390241918,0.0860150758959762,0.117197245035571,1.24727832472649,1.071019718488,0.984681732150902,0.7054031345411821,0.16960758461453798,-0.18078127592674104,0.38048443518923797,0.37881997302380704,0.29845136882963397,0.0241444074355049
IGPDH,0.00101292705214896,-0.509332995713199,-0.27244142799542104,0.216273090172506,0.23179161020757702,0.20241862115892198,0.865835547244244,-0.6220439473179039,-0.43683617191294,-0.20965990016212102,-0.39252265605490705,-0.22016867165440002,-0.43467663705867104,-0.0949426462891359,-1.13657642297452,1.2638559871556898,1.02073336308515,1.29839091095004,0.337801941759835,0.6355493858277641,-0.0692448075509606,0.787430199205259,1.11425888392569,0.7383920239666191,0.0360535951548514
IGPS,-0.0316663710711188,-0.105585358874063,-0.0738329713881079,0.256720474143552,-0.0344808651247219,-0.15880237516866,-0.0807173640499998,-0.33654444302970393,-0.7073641529227359,-0.6254323458080451,-0.5074243921583089,0.00793898684182762,-0.193171663386483,-0.153138403406521,-0.26820459665698104,1.58732664187241,1.27721337061164,1.11030258518009,0.670323774606306,0.22902642633414,0.127837695520637,0.393059799127453,0.26531661768712,0.114813750565657,-0.0771179086135715
ILETA,-0.0664527744792379,-0.6830311172841012,-0.48612461163075105,-0.42685523610229403,0.9684756453958191,-0.34484683660416604,-0.606267387561469,-0.564109687049599,-1.4153483880481201,-1.0770679774201,-0.404278389577159,0.497909023532443,0.28921796744616496,0.729178684614048,1.6279334913744599,2.23490222021712,1.92821963753905,2.0294652395976103,1.78633649827679,0.23142623079199698,-0.844936045690215,0.460881886742074,0.35080035163196005,0.240408956007227,0.211192840707658
IPMD,-0.13765143538091698,-0.24601283101347501,-0.23200789052311302,-0.221965409688327,-0.0788388323003087,0.166196211594532,-0.0469716365345884,-0.18063749860059197,-0.33430877874040504,-0.531137559576376,0.0020196780700051102,-0.16861286069534698,-0.19816327149322502,-0.326486047852322,-0.187926853843233,-0.6893319828534781,-0.29805939299275896,-0.164090758550946,0.0907489074716569,-0.796889201939784,-0.107057001438134,0.106944883037282,-0.277036153439152,-0.102891009366319,-0.194139526398113
IPPMIa,-0.0522587423256011,0.42890367809726904,0.383724832488435,0.5014006659895901,0.9367826411493521,0.0248676690093243,0.628344460984869,0.4980192363581671,0.415029838732486,0.6963421664502679,0.16181304388064802,0.478164399715071,0.7358893354808749,0.6077875919038399,0.7347074319194201,4.77719778674542,4.43235706295678,3.74325416895649,3.4229419381143398,1.9997675178013403,0.16060622515018302,0.673594211998899,0.8532727838798209,0.7737244966156259,0.536455114601386
IPPMIb,-0.0522587423256011,0.42890367809726904,0.383724832488435,0.5014006659895901,0.9367826411493521,0.0248676690093243,0.628344460984869,0.4980192363581671,0.415029838732486,0.6963421664502679,0.16181304388064802,0.478164399715071,0.7358893354808749,0.6077875919038399,0.7347074319194201,4.77719778674542,4.43235706295678,3.74325416895649,3.4229419381143398,1.9997675178013403,0.16060622515018302,0.673594211998899,0.8532727838798209,0.7737244966156259,0.536455114601386
IPPS,0.0695775205933709,0.11805426811731098,-0.00723794616957387,0.0864883200700051,0.03993186792228,0.45871624362827396,0.454202897886316,0.299163493734803,-0.428122690092236,-0.24595616243069002,-0.8551551343429109,-0.947087901884509,-0.857087551721948,-0.8310295606503009,-0.348318900104037,2.8975077774365197,2.08209598434818,1.7221840353062499,1.07086759776411,-0.022993911210067,0.18204617023818898,0.739368222815866,0.5300580853076,0.19797114485894896,-0.0500669166796278
KARA1im,0.00994506158442672,-0.20540027749641002,-0.296659185660172,-0.288038314174302,0.26111557206709696,0.476595377533608,0.439057298064211,0.317975986234565,-0.0907354427949212,-0.130080295393594,0.143556840274573,-0.240014636422899,-0.306116088355462,-0.0405858394523802,0.263325656419435,1.73612948552554,1.3918137653729201,1.20450893413607,0.968985660491004,-0.0255286569002512,-1.1467464838875001,-0.717142135657475,-0.625096740029917,-0.579271248637872,-0.270634420523849
KARA2im,0.00994506158442672,-0.20540027749641002,-0.296659185660172,-0.288038314174302,0.26111557206709696,0.476595377533608,0.439057298064211,0.317975986234565,-0.0907354427949212,-0.130080295393594,0.143556840274573,-0.240014636422899,-0.306116088355462,-0.0405858394523802,0.263325656419435,1.73612948552554,1.3918137653729201,1.20450893413607,0.968985660491004,-0.0255286569002512,-1.1467464838875001,-0.717142135657475,-0.625096740029917,-0.579271248637872,-0.270634420523849
LEUTA,-0.0664527744792379,-0.6830311172841012,-0.48612461163075105,-0.42685523610229403,0.9684756453958191,-0.34484683660416604,-0.606267387561469,-0.564109687049599,-1.4153483880481201,-1.0770679774201,-0.404278389577159,0.497909023532443,0.28921796744616496,0.729178684614048,1.6279334913744599,2.23490222021712,1.92821963753905,2.0294652395976103,1.78633649827679,0.23142623079199698,-0.844936045690215,0.460881886742074,0.35080035163196005,0.240408956007227,0.211192840707658
MALS,0.16265499120900986,-0.35068213181414,-0.6051734912935065,-1.0836174043487636,-1.7663442478284137,1.1546097990953237,1.9192435117662952,2.25593653261928,-0.574404334060426,1.3709082678179851,2.032206524281405,1.4687772059843889,2.747928823369335,3.746209337913194,1.0466737732550648,-1.090496012693277,0.02427698435316994,1.2657810184523233,0.5134266812328949,0.15888082695881,-1.2080562091536111,-0.8651790560828996,0.3716890038876,0.7073712449916101,2.726275026974705
MDH,-0.262039279702146,-0.352093869308082,-0.178353975108285,-0.0676636668500132,0.373494821795969,-0.557382601387835,-0.6440193234131171,-0.321472952733851,-0.250205786859882,-0.219952035233742,-0.18448993356852597,-0.244744521870024,-0.387144705832947,0.191250979285817,-0.12560524238045098,-0.199739019941465,-0.21088394817003897,0.303451284704252,0.009217671369344541,0.174789430249089,-0.655065442670545,-0.23103086448659602,-0.293060922266777,-0.142968272307826,-0.0603411595803957
MDHm,-0.15380623725151402,-0.49078083690827506,-0.8565939496254701,-1.26509336875181,-1.88472307911217,0.6767869464822839,0.554241778741129,0.7766530254773721,1.15961638703478,0.42136913561991995,-0.7450205528202121,-1.35864921463036,-1.28476439466583,-1.8189463486774098,-1.9932521940714198,-0.9005388558006421,-1.59790711654729,-1.93595705698855,-2.00909959629828,-2.0479450080352,-0.948930746608735,-1.43641173852718,-2.02757311312803,-1.97396405630854,-1.98838642689454
ME2m,-0.114363470957797,-0.601916275835094,-0.42652997234340007,-0.0911527971479581,0.8125924298919409,-1.9949777724576598,-0.6914038570461128,-1.24843008467054,-1.37302806393904,-0.7927115403309221,-0.561091567373229,-0.603892330891202,-0.972358077118085,-0.19670461434809805,0.45424123463837496,1.18040249218326,0.9111643745391891,1.1696562624208302,1.0608854195136899,0.461021790886269,-0.5574549836896441,0.40155480663934096,0.45816376188108293,0.67345695487802,0.8079539935436959
METS,0.0663141294522728,0.512476693459648,0.789824795628985,1.23666324028727,1.6322974509884398,-0.0115562962622254,0.491376076571389,0.8811100435760879,1.23873499521478,1.50199635189603,0.0043463286006179104,0.510449152506034,0.6889464701007589,1.18793077780284,1.50761040409251,1.4854515380354398,1.6849434539410901,1.73066408972534,1.75616376695611,1.89732186035925,0.634460314732197,0.997550465966991,1.09454533642326,1.3595630630134,1.78022909483954
MTHFC,0.0229716225749201,0.0503903853720016,0.14755903908597598,0.28913350616151096,0.563139855685556,-0.6136220228454928,-0.31291447504916,-0.27360686938104606,-0.352295129162739,-0.062220099327681,-0.6622246739415699,-0.22749661092718804,-0.0995652138247492,0.317468976674916,0.5447806924915141,0.7637754427750569,0.859178618372889,0.8989979280968459,0.820954448398059,0.79242589694674,0.949864238194743,1.0755743721846098,1.0463462966359498,0.986320374553475,0.7958304874751541
MTHFD,0.0229716225749201,0.0503903853720016,0.14755903908597598,0.28913350616151096,0.563139855685556,-0.6136220228454928,-0.31291447504916,-0.27360686938104606,-0.352295129162739,-0.062220099327681,-0.6622246739415699,-0.22749661092718804,-0.0995652138247492,0.317468976674916,0.5447806924915141,0.7637754427750569,0.859178618372889,0.8989979280968459,0.820954448398059,0.79242589694674,0.949864238194743,1.0755743721846098,1.0463462966359498,0.986320374553475,0.7958304874751541
MTHFR3,0.30444151578264,0.38939095862732703,0.5678358146963179,0.861093763311836,0.35565479697683794,-0.527896748987784,0.712996549228566,0.551875288319392,0.65375711994778,0.9624410940829592,0.424550268190129,0.44700900753830997,0.671236786554092,0.4823253490650321,0.38542193047407297,1.29129868236876,0.970346375375833,1.24810024995608,0.7540448497085601,0.9388629918679839,-0.620515362710494,-0.0473770923711054,0.42020734411454796,0.469224661832052,0.8832762728943271
NADH2__u6cm,0.062121579951534,-0.02727253269264601,2.1158968973424304,-0.3346122677727095,1.745170287242404,-1.3940666332804486,-0.8775396686362249,-2.0551273006742297,2.32701395392967,1.98579029169103,3.1331666316151363,3.2338149792097477,2.562225490782104,1.8674535259361393,2.5210618945224588,2.0779673927396805,0.6058878698015745,1.221207739490969,1.2449681285047376,0.7785076558381865,1.8161109841196104,1.626251274229559,2.322546410838193,2.0085452999177376,1.4755265137768605
NADH2__u6m,0.11705877502944648,-0.1440679791032026,-0.228075726929093,-0.43987942713534994,-0.9402781787663009,0.4650052358784405,0.5598888302750484,0.719450842369203,0.9547578904875684,0.482048578454087,0.1585811845693125,0.188253012516032,-0.09183855066700948,-0.5781270219160425,-0.8887264742725941,-0.0007485986069495354,-0.4437900402516385,-1.0145463135192645,-0.9423146114742348,-0.9313109273610516,-0.18988834398753,-0.4940678153997667,-0.8293685524958205,-1.181775550900088,-0.7474796839932099
OAAt2m,0.00400744766487781,0.38301263355526394,0.388988110450701,0.7677989327195859,0.991870795529994,-0.505409530233321,-0.319193101588891,-0.46252640811014206,-0.377323250248039,-0.10220746804232901,-0.222815473899675,-0.387651026183785,0.0325196352230747,0.358414578700895,0.8213228832573821,4.09057767496277,3.4735831167320095,3.2312870262940496,3.0163904481383597,1.77814830592301,-0.34934732399334306,0.25603242370962304,0.145395258297703,0.6978966438645551,0.395547158578185
OCBTi,-0.0146564531094033,-0.11532110149196198,0.0430602339013044,-0.128086618474108,0.862293380883,-0.7476761544799109,-0.9324541265213029,-1.1951000935088703,-1.4401174016976201,-1.2765614297569798,-0.334416197733445,-0.0210340928716856,-0.249436378297673,0.0290419514758806,0.7074524974529879,1.06730761758763,1.16336433294341,1.0138104752394101,0.712816867905155,0.12200475334814,-0.9486996191636801,0.0695218905625895,0.266169369796528,0.146864076261212,-0.20856978059358303
OMCDC,-0.0664527744792379,-0.6830311172841012,-0.48612461163075105,-0.42685523610229403,0.9684756453958191,-0.34484683660416604,-0.606267387561469,-0.564109687049599,-1.4153483880481201,-1.0770679774201,-0.404278389577159,0.497909023532443,0.28921796744616496,0.729178684614048,1.6279334913744599,2.23490222021712,1.92821963753905,2.0294652395976103,1.78633649827679,0.23142623079199698,-0.844936045690215,0.460881886742074,0.35080035163196005,0.240408956007227,0.211192840707658
ORNTACim,0.08467266553149,0.114604457038676,0.32195110204049604,0.8768098418209099,0.6703093465926779,-0.20967502113755,-0.11008371153202198,-0.376870695069692,-0.36862059663888597,-0.00672909510415394,-0.455254410111361,-0.34162058936535,-0.30173121611593606,-0.130525583686987,0.159611948679371,2.68084621344616,2.12292780634306,1.9989852233343601,1.38099723446979,0.448537567079473,0.8752704521338409,1.48856876773426,1.26733366510778,0.723049273421827,0.20534792212445002
P5CR,-0.15854229558372102,0.303441176462448,0.0114419693584226,0.00886090141631665,0.0501588393124517,0.0483425776596661,-0.0892987191521901,-0.0441252153838041,-0.0646877722604668,-0.189762882848939,0.04192199424685399,0.292085050567969,0.47163425442844303,0.0159056828483202,0.25883336195007606,-1.01235041610807,-0.318965446799507,-0.40040971669789,-0.22110035144047196,0.0173119854364784,0.23211922286839298,-0.0309283649445099,-0.127872984571897,-0.15390680993386702,0.0893432384817173
PAPSR,-0.08896139432925,-0.7287373655310141,-1.1785897858996899,-1.6518606713462098,-2.41322742288118,-0.7115939599146379,-2.29403622382606,-2.22140981847878,-2.91077900148507,-3.64484980506216,1.49086898818528,0.16424449218519102,-0.34050817538899897,-1.82602199952084,-1.6990930727683202,-0.57633264736309,-1.32222104594373,-2.0202186757651,-2.4992063424282,-3.28649855719906,-0.7792201550048059,-1.49621925889688,-3.7450601878852403,-3.0985466766736205,-2.54245827836862
PC,-0.04836482315179947,-0.253093822444498,-0.6248974525460315,-0.402319024675185,-0.10528917679269344,-0.154787814351627,0.0133490483633005,0.10986635277147601,0.453638481924057,0.3425205753571175,-0.3056314264401885,0.04734746967440567,0.044423273854296765,0.043022549964304345,0.20680303963314925,0.485230196291676,0.3259307344105485,0.03557821558536,-0.10755491083786776,-0.33265954783845303,0.4925750756419185,1.2477254906075201,0.4656661305872585,0.4446041439717705,0.39701492371549496
PDHm,-0.08319033855229996,-0.16664866898484484,-0.1826401985408768,-0.2324538007509599,-0.3015956179126245,0.10315896113998076,0.08207072522480774,0.143363424262008,0.16755689856118974,-0.03174342642548575,-0.3013846615912061,-0.215821423184533,-0.1905735070005017,-0.34080522190751605,-0.2686549343450186,0.3299316922760962,0.07166436675978274,-0.059741799562507386,-0.21601504707318905,-0.4185199679742605,0.0028781889432380717,0.03270810988554474,-0.1388876411355608,-0.22517327597475786,-0.2353608448079409
PFK,0.006533221671778655,-0.302092448207401,-0.3713003803589165,-0.5531470307644479,-0.581265893395446,-1.3357899688333952,-1.4135644731335402,-1.382887867330155,-1.255191332871425,-1.2091853043552598,-0.8861712191269051,-0.7635799306227464,-0.72751924338335,-0.9003232785246584,-0.7683944686126405,-0.6889693345299199,-0.5478513124763635,-0.6042641275156491,-0.6733722062105629,-0.6065476432423216,-0.413179946432417,-0.34887884737638103,-0.4828643039926525,-0.5928334293050255,-0.7107587569784575
PGCD,0.135946355372782,0.17000681901658876,0.38679646931712297,1.15467180953677,0.4631218014120315,-0.813431884252653,-0.7161502483306135,-0.6935580465543065,-0.8157694797261971,-0.7898953005213455,-1.053289727969152,-0.8561499488787429,-0.8651542111351829,-0.42339967283552604,-0.19662929027155884,-0.08962284601182273,0.08471247251971274,0.230051073591438,0.215946035865657,0.321386070499388,1.3157731745405201,1.452509357662735,0.99149123539151,1.0544087483624642,0.5160061741142965
PGI,-0.00407533846029011,-0.349470151166127,-0.364658575268056,-0.560601714088018,-0.878634503487308,-1.06355499752799,-1.26159311221178,-1.18313566882874,-1.25738381317963,-1.5760422410780701,-1.34769007530244,-1.3810323855539501,-1.30866848542955,-1.28872957652957,-1.21197588517002,-1.1197867413163898,-0.9550146665341701,-0.9838073755654829,-0.917343801432052,-0.8913133294621072,-0.519244629622285,-0.6695669230363921,-0.657889368503212,-0.834778371266719,-1.0750266661538699
PGK,-0.0297307434982404,-0.5432436923186931,-0.623482061189799,-1.0236467162860798,-1.1741368625181599,-1.44592023481799,-1.7699218557502099,-1.91827075447073,-1.81012109943598,-2.11362566375386,-1.2390598430706001,-1.67763123421314,-1.68779962062794,-1.74885011821188,-1.41544728437165,-1.37606193912614,-1.19031604220013,-1.22744064350273,-1.21876172624797,-1.31125663467803,-1.2441647061682801,-1.44599189530354,-1.8817738481018,-1.6032659917842098,-1.3642853079372799
PGL,-0.30051822536558803,-0.3732402760145766,-0.9832558327438252,-1.1228802348036322,-1.944845777458176,-0.02761063288651855,-0.9856962307020849,-0.7515871160217094,-0.4617308859784548,-1.492877173904829,-0.1272147193774733,-0.4535521756368244,-0.7442277325643086,-1.119392438750416,-1.1264079156667817,-1.673954819953312,-1.4001337267687086,-1.8457543260340568,-2.0717944084725306,-1.446623992804608,0.13766035904942642,-0.5791243409280039,-1.322851781158619,-0.6169169066891994,-0.8434761506696806
PGM,0.0276882531010959,-0.591520077991464,-0.8114264740056375,-1.0214572405618094,-1.4402525450092245,-1.3755269674867852,-1.76094653180589,-2.13702652828814,-2.09416150403264,-1.2118489540973445,-1.0191714167560249,-1.366103028412055,-1.6301988896665702,-1.5247751507900602,-1.794471742164585,-1.6004273557610849,-1.5473165781005815,-1.2075766229798939,-0.790283477530368,-1.1535472547776726,-1.2643625615378178,-1.3410002658948932,-1.646392357546055,-1.5305100052157998,-1.5237218682911648
PIt2m,-0.07655309713900399,0.138191581205156,0.0112372085381827,-0.272895946074365,-0.966219580483681,0.625475472897629,0.739953693922337,1.03635346478793,1.1923060162785801,0.773618729312516,0.0246646169787985,0.0579826914494582,0.10558763828096401,-0.387617447265448,-0.651190212650881,-0.12066836560497199,-0.6740868584802701,-1.0367652282015798,-1.01332538470321,-1.04339298188054,0.0162303983037757,-0.572407334568396,-0.8384974989554491,-0.637390508770885,-0.8091377096605641
PIt2r,-0.4758492482717677,-0.4004971670074446,-0.039290392757730636,-0.2846866759204367,-1.0092486193414916,-2.749970100456705,-1.566833339289908,-0.95859240913064,-0.6750231982186902,-2.0045268902708098,-2.447510840533261,-1.9689445476466263,-1.0477389688543182,-3.1367005798255665,-2.35271934924249,-0.7593054403605021,-1.7389292074234468,-2.014284286274957,-0.4291685933864124,-1.9477862865592532,-1.8528465902435591,-0.8920056705648828,-0.21415588198250332,-1.117387245522454,-1.78198024896878
PPA,-0.0524553187934966,0.0385338608224528,0.0890602311451262,0.0846079943572948,0.0690829527819584,0.22003822501850698,0.0770375332708537,0.112122414061848,-0.0742462393188437,-0.10757153918464302,-0.0149037967471258,0.16600227868583,0.200797460916698,0.24526857874502397,0.244740572821271,-0.10488633422129301,0.114774040313839,0.12881419969952698,0.266206487490489,0.23104537813312098,0.434921363317358,0.13289689986880499,0.24270648265183398,1.07266602268049,0.24923824385182702
PPCK,-0.111508059081636,-0.45133396069433396,-0.528710635159009,-0.74916761033559,-0.986694361735881,0.670969717238194,0.5938075212204561,-0.0904597827247152,-0.7789772269381491,-0.632518338816939,-0.6509390144781391,-0.506898074815367,-0.872664126653312,-2.8938352364205597,-0.6540158470891559,-1.21658284753406,-1.22508690954281,-2.05501627250901,-1.2248772985276297,-1.06229848623236,-0.31528294224969,-0.34047130349176197,-0.7664823848553671,-0.7755636471928801,-0.9393621842747429
PRAMPC,-0.0033487683387078302,-0.106033297228039,-0.0704008200390674,0.132384714634676,0.211764072514843,-1.18910503394297,-0.9078950337838879,-0.81016190628529,-0.473002466249408,-0.438013617550866,-1.06686251574624,-0.665009910237221,-0.467984773951281,-0.25931093584071496,-0.00310710347829519,1.30102206584021,1.01245809980508,1.02296289183582,0.603857958320933,0.132555309384187,-0.395325945095134,0.35625775676125104,0.559982105406317,0.19085898618550698,-0.13311692504407802
PRATPP,-0.0033487683387078302,-0.106033297228039,-0.0704008200390674,0.132384714634676,0.211764072514843,-1.18910503394297,-0.9078950337838879,-0.81016190628529,-0.473002466249408,-0.438013617550866,-1.06686251574624,-0.665009910237221,-0.467984773951281,-0.25931093584071496,-0.00310710347829519,1.30102206584021,1.01245809980508,1.02296289183582,0.603857958320933,0.132555309384187,-0.395325945095134,0.35625775676125104,0.559982105406317,0.19085898618550698,-0.13311692504407802
