id,Conversion_to_Absolute,P0.05,P0.11,P0.16,P0.22,P0.30,C0.05,C0.11,C0.16,C0.22,C0.30,N0.05,N0.11,N0.16,N0.22,N0.30,L0.05,L0.11,L0.16,L0.22,L0.30,U0.05,U0.11,U0.16,U0.22,U0.30
34hpp_c,,0.186145071694226,0.149284006454132,0.0758129420433159,0.0438211728307624,-0.13879950153655898,0.223705491321434,0.0837995544483953,0.0195635436423535,0.21251326982333898,-0.563013610750125,2.7541601974059597,1.4192768908274298,2.29158584441165,2.29889814946571,2.0563897487522302,2.01408445813844,1.60935947832095,0.613220438885512,0.00204819146612383,-0.213485155877432,0.429088936139632,0.0849900639816799,0.0988698518361896,0.11429247340562401,0.0969813308889368
6pgc_c,8.89579386246668e-06,-0.206191558989276,2.55063532337797,3.6487103420657903,5.03790450839913,5.20148353453579,5.086230114783381,5.546989627163219,5.85116557482721,6.19484180158435,5.39921359393794,3.64657339361303,3.23978210640445,4.326667841105951,4.8697014383691295,4.5844699092072805,4.049032899945311,4.29566444644123,4.40416344135184,4.7582611394746115,5.002436583735769,3.4591809069031,3.63220423492056,4.43096786646263,4.69079975585454,4.70593489751258
accoa_c,1.3820378876278e-05,-0.0594447817043797,0.607065664826759,0.8157478618320921,1.0118160819897801,0.7722380659005491,0.611873294198907,0.7324038966257049,0.846778813622107,0.869109580590198,0.6818195731882221,-0.0697270521184118,0.32250468741921196,0.38669659961209796,0.457818795292073,0.22958455950148102,1.7011563890149501,1.5900864548278502,1.3714253431977401,1.22458830708847,0.9773408818991279,1.2113169769475098,0.969404928754747,1.21494549207449,1.0382627428370002,0.7777354423908309
accoa_m,1.3820378876278e-05,-0.0594447817043797,0.607065664826759,0.8157478618320921,1.0118160819897801,0.7722380659005491,0.611873294198907,0.7324038966257049,0.846778813622107,0.869109580590198,0.6818195731882221,-0.0697270521184118,0.32250468741921196,0.38669659961209796,0.457818795292073,0.22958455950148102,1.7011563890149501,1.5900864548278502,1.3714253431977401,1.22458830708847,0.9773408818991279,1.2113169769475098,0.969404928754747,1.21494549207449,1.0382627428370002,0.7777354423908309
acglu_m,,-0.14134846842218698,0.479105282035253,0.533575377853965,0.31438402261230497,0.115159857251544,0.7189124671772851,0.9037735596708959,1.05791942808477,0.7533418161279529,1.0252863427791998,-3.28669293751198,-1.93034945008159,-2.4561788801636,-2.05367304153072,-2.0065406770001797,-1.57016693430957,-1.5508629446761901,-0.570209133643771,-0.141057842886225,-0.28083142792479904,-3.6102099044381704,-3.3409788029261698,-3.06484060716739,-2.6784007164188197,-2.20916156680962
adp_c,5.5004098665129104e-05,-0.0411101671639728,0.32719498762350896,0.5318835536912639,0.8234305847488409,0.861530160543067,0.823999221141022,0.8846867887986941,0.896936631353424,0.925981033746118,0.769721462499411,0.6290708615529841,0.7655559410390881,0.647786743877354,0.607149965800714,0.47274544844476496,1.0403396869236,1.11663077895931,1.19139134553903,1.2177709268866101,1.2416675236710801,0.0732136104931277,-0.009768294301715809,0.168438813920171,0.18171974466882898,0.19320126511716101
adp_m,5.5004098665129104e-05,-0.0411101671639728,0.32719498762350896,0.5318835536912639,0.8234305847488409,0.861530160543067,0.823999221141022,0.8846867887986941,0.896936631353424,0.925981033746118,0.769721462499411,0.6290708615529841,0.7655559410390881,0.647786743877354,0.607149965800714,0.47274544844476496,1.0403396869236,1.11663077895931,1.19139134553903,1.2177709268866101,1.2416675236710801,0.0732136104931277,-0.009768294301715809,0.168438813920171,0.18171974466882898,0.19320126511716101
akg_c,0.000960507065796625,0.22790058588501502,0.273252614769875,0.0379893422205078,-0.5012198321975129,-0.989264695998875,-0.551621060018213,-0.35451581925145,-0.30573907487462604,-0.603651622369744,-1.2861184941852,1.7353679988672799,1.20844045347492,1.5031878757725599,0.9566887485373851,0.301646035496978,1.03964334157692,0.0482643627443275,-1.21276295601753,-2.05217000415503,-2.45591142506579,-2.67869298869655,-3.11836168592385,-2.9868017860587504,-2.8945488086668902,-2.77745224490273
akg_m,0.000960507065796625,0.22790058588501502,0.273252614769875,0.0379893422205078,-0.5012198321975129,-0.989264695998875,-0.551621060018213,-0.35451581925145,-0.30573907487462604,-0.603651622369744,-1.2861184941852,1.7353679988672799,1.20844045347492,1.5031878757725599,0.9566887485373851,0.301646035496978,1.03964334157692,0.0482643627443275,-1.21276295601753,-2.05217000415503,-2.45591142506579,-2.67869298869655,-3.11836168592385,-2.9868017860587504,-2.8945488086668902,-2.77745224490273
ala__L_c,0.0544327111459664,0.0351774780477897,0.00159539630395802,-0.0739538095768884,0.0013779071755809801,-0.42769097559827796,-0.9180587381992379,-1.37128118158496,-1.4020115668854698,-0.8236151371520729,-1.13487662605107,-1.37492226923697,-1.73272804255825,-0.9967313167716271,0.103855173979384,0.261024480003723,2.21232873164241,2.36201274980399,2.1780400630613603,1.8224043673371002,1.20457238500085,1.26563949375676,0.8301774816814279,0.843034055175789,0.6979241386262479,0.489358647843593
