EX_glc__D_e,6.45588926805465
EX_h_e,8.059204538215003
EX_h2o_e,8.368273711390392
EX_nh4_e,0.5814855021014427
EX_o2_e,2.698624001118336
EX_pi_e,0.9197723093252188
EX_so4_e,0.0046284431704730145
aicarSYN,0.0001
ampSYN,0.00800485179853232
13BDglcnSYN,0.10417561495008894
mannanSYN,0.07416591409779426
EX_adp_c,0.9194723093252188
EX_cys__L_c,0.0005331191086408717
EX_mal__L_c,0.0021051559291138185
EX_trp__L_c,0.002294027679606168
EX_met__L_c,0.004095324061832142
EX_his__L_c,0.007904851798532321
EX_asn__L_c,0.008214880810420664
EX_tyr__L_c,0.00869008948371318
EX_gln__L_c,0.012844597316602629
EX_phe__L_c,0.011396195748061414
EX_pro__L_c,0.013915780999504022
EX_ile__L_c,0.0163867374053805
EX_thr__L_c,0.0163247610269041
EX_ser__L_c,0.018032375637005216
EX_lys__L_c,0.023117983165608667
EX_arg__L_c,0.0302481290342346
EX_val__L_c,0.025749321377101092
EX_leu__L_c,0.024763169460843858
EX_gly_c,0.029983326343021505
EX_asp__L_c,0.04332871875377788
EX_glu__L_c,0.06721688260201229
EX_mannan_c,0.07416591409779426
EX_ala__L_c,0.06291965061663296
EX_acald_c,0.15074614983220413
EX_13BDglcn_c,0.10417561495008894
EX_atp_c,0.9195723093252188
EX_pyr_e,0.0021788599275806945
EX_glyc_e,0.005717057007195886
EX_succ_e,0.02722552458201734
EX_ac_e,0.6610592813450441
EX_etoh_e,10.372486830383812
